mac_hash,label
3d985c01daa78aec3e502d57442e2fbd,1
e9e6d9a2a4bf50bc75ec8873fdcddd4b,1
403b7c37c380aab986d94a7afccbad43,0
5dacd0fd023572d63dd9abc92c0f5594,4
41dd390e14d97be8bab365fa24c1d3bd,0
e3f5debbcbe148153865713d27963675,4
2acb24064bbe942927106695aff06f5f,0
1e2bb0e0054ef14b3bbe780a6a366f50,2
a9a0566291607a6c6620793235f8b0a4,3
809634571e675fd654aefa0cce7bc10c,0
9b775b21be3f1d7bfe4bd965562225ab,1
7c1eeaf58bb5d1f1feacde1cb4daaa26,1
64c1985ba3bd562fa89465bbbba88337,4
479daca68788e650dfe20fa4db17a06c,0
afad44e6b4625dbb34999880427fa7a7,2
ceab8bd1140209d0531635638d788f07,2
96e39e09923677f91a4a9dc8cfb83236,0
2d9a0bd164faa7b70de13636b57163ee,0
ab966308aa6ad0db59e303803f38d726,0
2aadeb04eaf96bdd3ae4c0948162c0ad,1
ef011522b2a6a6db3bd8377ae71ec154,3
fcc7ce7fdf5852b264ac888319719868,4
c1584d4ceae9ff0d9f0c7c77c57015e0,0
0b00857007720dee60a32b00fcf96877,0
17155e6ed6045bace958419559da789a,2
8293d2cff2774104353dff6717dcd74d,4
eda86752097a714cd9afc7c18529d520,4
3ca33ee20058018cea446b8b2d232e50,4
d9b477e6d31f353a9463ff383c0e5640,4
52c4919606b13218de5e28ccab34da5b,4
50d4ac1aa4639f071ebb2187fa3b5fdb,3
50c47f063a68f31db5159306b07138a3,0
a4d41a84a9af7a54fcddeee3571588bf,0
bd4f7a0180b87e685ec8429dd8341ff1,0
a4fc4192be829d3347a5770153b1bb3b,0
29c65b5a083724d46582792b2429bf36,4
b93885e41f09c09a733567ce8a96b014,1
67aeb0851d1e6aeec22d7495effb2919,3
66d7526e8b3924342ac7d6ba3811f837,3
4dceb28da2be9ef23d76c3b1829fef3a,0
742e6cac044cb720d626fb4c473fbc13,0
0a4add56e11f60620b71dee1b6a4aee4,3
01a2675c9c6d338155a7d546379e1264,4
86cd380cc6e0b82ab5ee3c370d746406,4
13afced7f95ad39140659c0a67578593,0
134a65dc8a80653e573bfdebf3802deb,0
1313d39eabfbcaaf5608aa9a7587ded3,4
e1a221300e419e647c010c3e6f43b9ad,0
b4e281d261d146caf37c73c8281add1a,2
eba075b2094a537561612345218474b4,0
e2024e2e111e9efbd736aa6d593c95b8,0
264b9957ea9530aeb29116715145f5f5,0
fb813318798599b6a99ccb6bb7b71aa3,3
3c408e29614d08427c85a8c2043de2a9,3
6653f861e67831a62812746fee76b6a8,0
6626d74c8b187ab14bf58eed711eb993,4
59d616ccc0aed6a7b390a742d12831e2,2
c6b3fd7a7e2427428d24b78510a4c649,0
b297551f7ee09ef732195a9c2b89d92d,0
096510a921cae11a427341dcd2f656f2,0
8d00c77e47ddc6cd07acc0a3d0edd7d3,0
61303c454ad90e37defd4f8a1eeea338,1
6269ab08489d776ef04469f1155bb17c,2
a3ae4312fd0a0c1a18bf432c2a8d5563,4
e7b2c5d990c402f519ff7d9e0eb6a83c,0
65402a7ef00a38b50ab1b90065546149,0
f27068edc232f42daba8a496339baaa2,4
0e04aa5aef16065678ab51fadd4994d0,4
85b5c4710724bde6424849f043cd2f61,2
40189838bca3d222dcac93514aa17424,4
0947200896e12d6d35e2a8a9c2285fb9,0
09bd093a351263f2f21e02c0a0e1d9e9,0
a08fcaa932d5f124d46e36bbc28bb56f,0
81151a33592c2fff973ce8423ea577a2,0
73e7594b600375c98896ca6897ea751f,0
1547da70ae3adc11060bcba300d3b172,0
6a445985bc03653b2ec8bfedb8c590dd,3
581e08411a3c7ae0f8fe1a45898c5d1d,4
c15d0106a387275d458e41d202dd7e25,0
dcb785a82d051f0f829ed7c633a4787c,2
ddc84042cbb05f20c715787f82412de1,4
f368cba905f8d96cd384cfde6491144b,0
d5f521bfe2197b2364545877c6d0cfaa,3
e49b6433e37c7c8a9c34376dbea15795,3
abc79912941d1f148c3b8b22ef4da15d,0
3afb69fa217d63f159efdfba296c4814,0
2d1fd07aa08e4a41d4a662da5da24dd9,4
97eac89da9d9dd1dc405dc44addc91a0,4
afcefa1ccb62ab8abe9cca641ed7209f,0
fe5b6a5d4c26dbf4cd0efba3815ad1df,2
328f5a4d084e1fc628d63ea3ba581d6a,2
2c25dbd2a55af2e75a59c321c77c6ed3,3
577dbf6c33636f8c04322e6ad958aace,1
cb9bd17b8bbba8ed25653902f504b130,0
590bc04c0edb13b389e641a094739405,0
eab670a446d455e538cabdec67fd40ce,4
3b36f053f99545042552b1cee7421202,4
1f96bed97a6243a938ac50137e00211a,3
144c9ab81a0f98a22ac54bd3c9f12a8f,2
372972ccc9aefd370df64ec882a491bc,0
747ea82600e6798f59e0b0dae4f73597,0
dea467d7fadfeafd7d211e3a6c4a084a,0
1e8a1e863e615a6f5cb358d1d2144a0c,0
986227ee26f0141b44ec9329954b6f4a,1
a8778100b7f556832ba87c001c4a07fb,2
afd2cb3920d28e0382dda3ce0a06851d,4
597fd5d058d1c4f52401579a9dfd037c,0
feeaa8e4399b47700ae2be8028c03aff,2
626f60c54e25f2a1d39f6fa59e9b99bd,4
c883aeff1b310e459aa4ac9f1cc92d41,0
e9ee5af7a79fb3704f2b4e7549850094,4
492f88f0b81f9a787e3dab78cf8b25ce,3
d1367087c9ff30d1a49dce917867f152,1
e863daff4ce235e225c9eb580f5718e3,4
31729c653020ed10f0cb167d5ba52e44,0
5d84aa67f5d380acc618056222c26221,3
6d14428f1354e4998d19693e50391d8b,4
51559fcf95d46fe41cc92021557da346,4
ec43a3c69f2c3def12a43b318621e601,0
d5a7933319ae0233b777e7dedacfee27,0
8c16680a143d271aaf1f5144e50365d8,1
0aeede0de3251ec05d39f092593cd50b,0
3e11b210e35b00b653c27e3830dacefe,0
ea462565d3d6f9925c4c7fe333378ca5,1
b787c6f578e07a2162119840c24d0659,4
5d05fbeca6093c07b506c1a969717789,2
98d215b045569845f4990c772e6732ff,1
e397b893e0986a615af54032c819a7d4,2
e490904bbd16375d98fd387c588f52ce,0
7d52eaf4f86c55303bb6d6249d8a767c,1
3aa20dab7edd5a4ca60938b69399b991,4
fd4c7e8437a130fda8a0e6e07077e36b,4
a8b3234d26c84a21c9965040a62392f7,3
dbe5c2e25d39e5a7d60fa1d037385e79,1
0dfbaa1982a2388712854eb0f4179278,0
29b929bca51f6057b846e3025c0e6261,3
520c23b8e52f99f9ac5880511e3311bf,0
4f4262d0eef56d6307c19577f8fb749b,0
bae567a4a10f7e5df02db4304e3e1d79,3
6d089c7a39a5daf5d2bb674c27bf2b36,0
9acfd2d7da8486f932ad3413f10f669c,4
25cdf3814270d624c13d297e3096b527,4
2150c02cffa7837e779481397913cffe,0
480498b6d632bdad35f73a899bd35055,1
d7b0002094b17cef3d0bafc9ec9808b8,1
aa68d11f0a1f2f56f7dc327a91e18a22,0
319565407f48c2aa0d93d0c0ae2fc9c0,0
d52b870e1cd4503916f97d46f86611a2,4
38b2d5ea368ebc02c6980fc7cf0b5448,0
18b9cf904075af6229ddf162796a25bf,0
737dbb5856f6313b2a5ca3afe732b63b,1
22347e4a07e6ccf7501a000dd06076e9,0
591c2df0f77f900aee2cd422da32ab26,0
a8a3e8eb8a259c687f1b10ef48085a57,4
39b601a0d05a0e3396505ef8614e677b,0
f1f63a11b31ac6fde8df1bf18f4aacd9,1
5e0e7cadef58081be14fb85eb8ff5bae,4
b61ad9e41a8239ebea6eff98cb6ddc99,0
6f97a2a4722b8b2d2ba52b2c0828f975,0
140d9436f264ff525a398b5d992d590f,0
b096fa261de317d244c6cc5490938704,3
f4f517547980b7fe3cc69bd3117e0304,1
095da1b7cc0834fd930030537f76d7c5,1
5d999f0bab83a5897ec888f1e5676790,4
ca1344a45f13ed70c9cb8069ac97b2b2,1
6e097a019226138ed9a0a6d212294d8c,0
b8d87b837d337c6a6b6fe285480cf53c,3
f44605ef4fe8733db1b5daa8efd53a1b,4
e45ee1b52443841e77627fadba6959a2,0
c73ceee307dcea392c829485c67509f3,0
3023383210570a6fa16bb6a616c28609,4
15457413ee1faaa091ce5db13400b0eb,0
eb3ef0e8c9f0e181adba5aa417bf44c4,2
77065529d701334d2353a02e43e75546,4
46a32402f50221a3b153f031a6029dd1,1
88860dee350e23cf363cabd2b7ed6da3,0
7eff04e69b3ee557ae779b12883c8c21,2
dadcf3b494b0775ae4b8f37ce11a06e6,3
707b8b642f4487703331fcc16556bc8f,2
f14dc5370758df16cbe7bc1ea6652417,0
f923bd3a4f3c1b8e6c9cc2f0946f4097,4
764bc7c2b5a4ae0d385f122f14d3f3d3,0
66d3d6458c5ec0753ccd292ed4af0f6d,1
499288bff99bca69eec8ff79474178db,1
9d71f0f3a6679714908eef9120c66d6c,0
3fba5c911f5c147162e495f906528de8,1
14cf54e5b3562c95a6847c37e4ed5a00,0
8799f8c10872f35eb6d67148f321901f,1
bf5fb58c007ac2c09b1c8e0ef5c10680,0
9cc8e309095f691074696c8bc280f2ad,2
8f8c8e866a6b8d59032de76e414d0a47,0
df75b1f32c385b9607754da5d55d4d43,0
7342ab13b1a1b4a75d72de20ecf12aac,0
6fdac6aed8c6a0d69f4a86e9d1082d10,3
a2d929615d66d08c0a578998f62aeb27,0
28f93729a9e766b7d1d2ca2b0a8c821d,1
9947dc5dae3cc43c8d0b2af1ea245551,1
97a50c5f8abb7469251e87df8f805a0d,4
452a4db11c2210cdc1863b03f9a18e5d,1
cc2b3465af9fa54b8927f61be9901d73,1
a83ae07114374b7d60b4dc4568349834,2
472322f0ceb19b95f0b68816edc7aa96,0
db30cacf20222c2e4bedee2adfdeab67,4
2af7a32afcd91b3d88531ba6ccb66453,4
e27307d32297a54ccc4a7e71bbfd8861,4
e211a89ba82aadd20552f470490b66c0,3
af03e0f84d4a9c2742fd3d2bf48bce5c,3
2a42f95354a94cf55ae9a7e8b7d81788,2
5bc9e51cb767e2a9c0b090863accbecc,3
1a8dc8ae1cd0a0a19500316cb5a4f990,0
540579d289f5c03fa1bd53de27d74d2c,2
a0ce9216b6a2cc2c55738738ea4696e4,4
e11929ddcc31e19ffe5866a20092a753,4
799bf720b69bc41638ee186a50a7e53a,2
40ea3b5c8d95465767649e89e05dbd8d,0
7ee552372cd1c053852066b8d72c15d4,0
120e3252dabd09717e57c73705db88a6,0
8d3410719089a4c5439a60613d8ddf00,1
6ef2714704276a111e691e41dbd026f1,0
548c4f0ae93de5e8bc40a3dcc0d571aa,4
56d42c93880b4def2255bffa01d4b0da,0
331f022cd6863478a431ae3c03541529,4
66a9519ac2123fe49d8ca2952d8948e6,0
a15e756f984a2ede9a06241598f09e76,2
7a9c1c43785bd3a6cd8cbf434f0ea210,3
62a4c4ce7692833cd8dc8d9e44578096,4
738481d4e34aa29c783e608dd461e594,2
1804ab5b5a346a20f19a739a38700001,3
539b26584e0f06093a010f7e659b092b,0
fb2dc710095acabb27e630fef25c23b2,0
1dc8eb40cdd8324a049560ffe528cb3c,0
34527948a255bf4ff23ebbc72495bc0b,3
5f936e2a95a90fd014ac559aa0b0c192,0
8c262909952445c4a3b6c72b9b9e91e4,0
a5ba1f5bbc575e13f3138c67bb3e3a7a,0
141b50030b669865968078f91b81dbe1,1
202ca2341eafce5b74b2c35d3ea30a14,3
77bd9b5713604773427bf524fa5f83a4,0
9630b81122d841d39916517fa69e35ae,0
2c876077b7d74b8aa98adaf67ae358b7,2
776d76cade678bb39edf1ffd76ceaff9,3
a4f95d54be91219ec08ddc57a4242c90,0
3aaac17aed3f802b2552a4aa416e394a,4
97e9cfb1bcb90bab12548f09b745394b,0
701b23447bd5671c3a8e2d670d12c846,4
f50d9ba0d9a7f6ee607e2c99fd20a460,3
ddef578f5a0cb66a98f48ab03ef0a39f,0
3c8d854fbe1100c21dafee8edc7233ac,4
a2a10e530a53ad9b399c6c2c43e5d073,0
19f899039170318367d320c0222deace,0
0a448c6cec3d95b3a560d280c6d65457,4
d6a29c5b7f1f99d0226ffa2c59151c33,0
fe6df66fea3b5ea9323f8c8730310809,4
a5758a7ef175ada72d306c7c583934ac,3
868d2e73afbe4ecd211a6628d5b5e6a0,4
67a2fb3cab7638da22281b71a7702758,4
5559952362f85c3363110978192e6077,2
f34d1c755bf0caf8e44ebfd3d8d336b9,4
37ed46b79b035d3a4f0020ec807327a3,4
8dd7d59061a2bdb17d5a33495d3adbaa,3
afe1c332fba459a3764bc906744695a3,0
3c7dfcb92d1103c4148fdf1a227c76c6,0
f763834c13089138536d408f3c28eccf,4
f457a03bf7cf6b5c823c2c23f727a77d,0
873e1c0f37c0b2ee32da65cc58efa826,2
a83d6ae163c55b2f2ac60171ac0d81de,0
f2a57c2a4be54492bc52ee5852f3a437,0
9093efd926f5a2c5b1365a3e732d8bde,0
753d639316b814cb2f4d0edfd4fd0fc0,1
307457575a06142c08d4355ea3f667bb,0
47920f047cd68801ee878014d796aec8,0
0ae92f82fa0abff82b96dbf5c290708e,4
e4760fe3e011a5a1f97185f93612c8a0,0
dbfcd6e7dfa7552a98f65b94bb9627be,0
f76c8ccf1f6bf93c1d789f4774ab204f,0
0a9a1a1ab85e8163594a35e98638d1ac,0
c247eecc859213c13e66efaba11f35da,2
dbcdd147544b29471763bb25f59e4f20,2
553ae65b528e00750b0b99700dcc55cc,3
762191de63f440d7c156f6fb9252c258,1
d338a6cf838e54065b040350996e5441,4
e87f4ec2957690b3f4c5601f8f50797e,2
eec6db06584b06fa147c795b5c8d9f18,1
c5a7133244f6d36ce6baa68f429675b9,3
16659e0c56947551bd2e2b58d5fa6a6c,4
5ed13cc5734e893749d853e533f01299,4
9de73e154e0943a523e23459b1175107,2
24597b420f24fe742be4122e1f41d9fb,4
125d2c3e32e1b5392b44c305e8952a75,0
3185fb279469d669fd75e2192706b8bc,1
b47d21ddc3a481318b984658f975dfeb,0
4688fbee801edc9d34e1eb19569fe1fb,3
333372479678c11e817539df3737feb7,2
c2b4210991eb59f4d5d34e6bb8f70159,0
454dd7c8f6c63606d1380177f0bd13fc,4
b35be55011fe14a359b810f9eb2060b0,0
d56a8cb6bbdea24f24804570387caadd,4
3d3131ce10f5999893122a46b76798b7,3
268cd7f4d500b18ca2b3896e067555c9,4
a6f3760a2ed8bcb38848c6702861f29c,0
8aa217e02a8f526031bf7f00f3d806c4,1
ba48940500edae569b12403c2067f0ca,1
f14761b4e39e9bedb95fb3c96b4663ab,2
b587880ee29361dc166678d78d1b7ec8,1
bf862fb95b8d890f68830f1473643c17,3
95c2ef201e16efe4bdc152b41ca25b55,0
6f76924b6596e93dec9e5c6cbd151b21,1
3c5ae6f4b75ee73bb05b5f5fedd69c57,0
7849a0d5ae76f4e62662eeec89b4ddd5,0
a09bb84ab2ef42eae7b236e7494a0fe6,0
a24e6bd8288daf9590deb8d6144ce75c,0
a496c529a86da1b10c9f3822ebcefb44,3
9bb37a2ab9c289b2524124d6b648fe82,2
7ab393da28cfe7b323ad52df0c8e9b6e,0
7f4cc75593733ab5e892412054628571,1
47de26da3bf44b22f9a795b946864610,4
1e3a732d6e7faa03d9eb870824d91fbc,1
1ba72409f60d6e55a532ab079c36f690,0
2c3850e658d2a80e9bd74693488c263e,2
87cbe5f782c27df506cb262ddb31cdf9,0
3e354e458df94e83c4ff284ebcff982d,1
ce19b5460d9f696d01f8c994f408e78a,4
9e9f00d205fc0ef50f7abefa7bb66c29,4
cc7855579429211d71f4bf1cf822ee0a,4
a665523d92309698a2cab78b4ed80293,0
23fd0f5739459d9e2d9fb49c1fb967f8,4
eb0e3568af97cff6a9b69c628adbee04,0
e7f6a6e0f08c4d76303498418cdd1bcc,1
8cb824b78fd765b15c9320456183ab1d,0
c3fc12a93f685b3372d38a34e83ee77a,4
8c77f5c5ebf1f16016b40fe3715d7e22,2
8b1ae3d143fb5084f58549d937a7b8d8,0
aa91f0e325dbf9bf5bd58b89a0e87237,3
a45ade86719359918debe6e2f4b53f76,0
748df61b0af2e5e12e48ede2eca84ce6,0
36b0d3614b341ca1cf7d9be545a70e11,2
3b76a78179ba75f117a110043d4fb0c5,4
9a59b869ba7ba2d8b6b0ed391e110c05,0
33246f0f30dc09b3d7af97d739c2b89f,4
02aef0c4bd78188311c09a676bdf890b,0
fd15763b325223ea439208a21dfdef60,0
7fda9bf70de76c725846956fc9dea455,1
b87300914cf4960bb146fea001a60376,1
29deb9a04c6a6184c7aa45ff5278c055,3
3fccf1e1fb475ed2d25d3384346f9170,3
a9f520e819c133f4de5e838265d22473,1
53893f34e910c437cc832ff51edc0ff5,4
8dc4fb43a72b87b1250537bbb0e12a68,1
40be76ef9568e9d7cf8f7cc22822c319,0
5c38ba51d38164605f7851f9b87cbf6c,0
51009d6cbe29a3bd41a70b6f49c4ca6d,4
3c0c52d953aa407d76242a5fa9e0af0d,0
e93916e9a96b4e2aa57218e3a099c774,0
0cc3db471d7aa83c963cefaed8044a45,0
fef4eb8cbe77f1096c3175cf9e630c0a,4
e94e7e310c4727ea8985559ef7dab676,4
6f206bc05874d795e911863b1bd3aba0,4
4466f50ca8f13a2fab98e5f5c26c5377,0
c272f9295ff3c4d047f13098e2984baf,0
23ecae70f96acceececfcf37b9a6242a,3
05d9efc7e51fa5743e55b60adf761e54,1
c8ad025c7f82540ffec4151ac16c9c8b,0
5b6c3f7056b613b811bf9017898c0f16,0
aabf38386182683d740a16c90c7a32de,0
5a4caef5052fbd7c0afac8ce27714053,1
6c1c9cb322e20293f5a8ccd27cd526bc,4
25e287535aaa2eabf1e0010fd8c4f6d6,1
36cfb8cabc64113259fb0d3efb83456b,0
5eefbdab779408c12c56be921b314d7c,0
cdd969a31f9754d726f82cac83f5d65a,4
c6c33375db25f2270f4c216d82e60a41,3
b3165d7b7b6312a1c8bf057d64ae603f,0
c63f2d2e78fa4008b89e86bea54f8ca7,0
892617240e2ef3e41c27582ecf939330,0
c1abf6e1169c324dd5957ba7bc01b9c6,3
8f892da1cbd588a3bbf044fa61fba59b,4
f7eedd35bcabde95389b31b5edd54789,4
a8876e21aab28102794f68360f0da1b7,2
adfd0ebff35e7df99d3ba09ea162eb55,0
5448799066dcb99805edb6245b6930b4,1
46189495e9835dceb5b85d7cb9b26264,0
c771a8db310a6b2008af2d04a8599e17,2
b75c4a0bde319df833d1828a1c376f80,0
f419e065bc88c4d3fa90574cec186cf6,0
c6a20b4b130035c558443d8b7871b0c1,1
2ce4f6c7fb5bf0d5a0f47aba2f4d804d,1
c43685d1496e15676fd4d85f53059084,4
3807004176ac30dfc3bf91422a7b136d,2
ad8cef7d97b441e6ec992cbc3505c8d7,4
28dfddce54714f17bda753cda18fead0,0
4759f50559c781937ffd51f8efe3c76a,0
9d78f36987132e2934de5e8d8c2f81a3,0
817899165cc65372e52330b5f64630e1,3
eec039c12c01a566ec49ca61c5fc3e66,4
642d1e1117e0921972b992d0bfea56ff,1
0c645610be9ee2f8fe5b552a683af926,0
c31e17abd1e93aeac767751db24d3312,3
82dd67138216b0018189f5627718141a,1
611f5486fee49eb27b1fc8f9997283b0,4
c93ad08cda33ef7499dc533f92f88f44,0
205821e28e7f476f37d9b77a49ef8e88,0
eb3318c12fa700aaccfd7539ccff78bc,1
3e537bd1f598aca5e1a5443e6bda923f,0
1d62f2e1c276f696e7a7e2d4be806490,3
4b9b8bcbaa55ad0e624a866f91539a3a,4
dcada3b8f70123196b439184d881fd68,3
738a24d49a3257eff9ccf1bdc6b9f88d,1
32074964b30928d29d4832eecc29c7c4,4
29d531efaf68849901cf2d6f3dd1f785,4
ee4cf4a3a469ae7d701734e257f899e7,1
ac189032b9859c19df0b6f4de90e3d53,1
54bb80ecee7c2b8530f1bed4e819bfd2,4
6889edec60f209e352b628a1ac91f760,0
0aa0663dcda67629af376e016be77fb1,4
ad297954a96d4895cb50cba7a7d2d599,0
9e106109f697f1960f0b80ba886c5ee6,2
71c86e99e749ef47c63203ddebf97559,0
629aab9204519d804b03fa0ffb885841,2
dff3e328d8ce756ba8020d7c1e756506,3
720ca155dc9f2727149ac319d0d66e1b,4
3a56363a73810df487dbb1e87df3c77a,4
e7d37ab30387f64315e8f355e5318f49,4
b3d55321a776f98157fcbe463542b1c5,4
70c557fe9d7f222422a27917cbbdff42,2
0c6fcd987e9c4912a29886e8d91f53fe,0
57cd95732efca50ae4f33bbcee7d9c74,0
a2c180811987e5cff29039fb7038e956,4
4b531f8a58c468425c6fad084cdc3f54,0
787376cf295d4111a64be8c4faab5298,0
75bdff6678202167f5ac2e6b0daebd87,0
592a629d5f494c895222107298ffd794,4
cef843ac2c580a979af7187837efa217,0
1b546bdce99a99d980f8abaa154a2788,4
d6bc9181739616f82cdc4d1ff3d1aad8,3
d665d08a2b891ef3447207366e540a9d,3
d600f7deb3af360a218153bf61b42d42,0
f59830c2b75f172a5f0dff97855acfa3,1
32c0fa0d94d177a4a647039b2175302b,3
1d57fde4c4532e6bd3561611760b56a3,0
8765d16ce2d928f3f05c9afd0d4cb27a,2
ba1a1c9b4bde512a52eac7b5ab7b9dc5,1
0c67a99030f0dd5e1496653f97ee0bf5,3
5f2a8ab30edb34fc46b65dd55f588954,4
6c0878726720ee665563cfd8f7a99ba4,3
2edd52f72476cf03c335b8431b86e2c7,4
e798d4251a016b078be2b16e11adb53b,0
77ffed738ac1223f499365bec1061111,0
826b3bc246c97fafb939833665c3a8ae,0
5bd0465faff3efccd6729f05ae884f2d,0
ff0e3f1e44f474f8008637073a859438,3
273df5cc34feb448165a427d0c09ab2b,0
384ce01b036b8ea0bf22835945a8950c,4
b359804d5f7ad45baed74ec51e728478,1
4c77d6a71dd303a6bda26daffcf1c425,4
70a51d2c5fcfe2ce3e4034c6dacd2470,4
5adad7b46baf00062d59a66f24cc7a02,3
e02ca805a92d5c979349548d18ab5b87,3
d5149b5fab5d4ba3d6ff66479ef76d8f,0
2019ea9105544089efa89bc2477afd94,3
9301366d794e56371988ee0e9b46c4e1,3
cfd290d548d0d08af84ecf916a882691,2
644623212778abb3bdef84b88ac3f50a,1
306654e9232238c733e80ac52631d88b,2
ba237d705033c9fb343114563288edec,0
e60690a6e921bbeabedaa43339870c5d,0
8c45979aa498cf2ad3a48741fbd4ee4c,0
c5d78f4081e374ba1b28e86745996676,0
32ed8582d181d54398a98e5e2f945e1f,0
e3758659577572abacb858b39fd43e8e,3
c6958a446623232243b299e27d24ac31,0
4902e2553634ef4e815a842d0cb6307f,3
5b0c4fbc83dc2dd749ad41ee93fcbe97,1
84ec4c7613b2cb19b5163d8edb537f49,4
6dd51fb199b1045d4794bec820916a2e,2
dcf38f8422d44d154ae4fa388fa95f95,0
f463941375139aa584e7d9919cf504e4,3
29b27dbc85f5965480e5ff33c85acbc2,3
da6b40c475c0a77c451cf7674bd497c6,2
b465a05d54c94afbc250a41163869c31,2
60d028279a36c9ecdeeec71de2847054,1
db602cf1b8eee42a460cd823120717e6,2
f49e7f51713330a6cd0240997be26ade,3
ab88ea82480b4dadad2546f64ac9cc6b,1
4338322229dce6fd6e4a81ca3187efd5,0
e0012955bd968281f199db12e608d622,0
8dfa66f728ceef384adca3260ff39106,0
621c2aa84bcce5a4ccdf2cc6b44038e1,2
3f6577076cfe0b61b8ace288dd2bf813,4
28e4069c08ed00c009033bea4d5e6428,4
2c745e575627889982dfdeacb9a6866a,1
48b2cab947e0df6dc7ff012686167eea,0
be273946826e0b6901980aa9bf418968,2
6f51403edd37f4bcff579d9fe5a9088c,2
98fc01ee2c06806aba5c2ca011a20c3d,0
fc31b777f2502a3768f131653f44d5b3,0
c210971026ac5e6ca12e87cb0c7a6bc5,3
83488e473e89a0417271066dfaad8bd5,1
a21a623c47891b0f6004f82d1f85ea4b,4
a23630d8c2a0ae4fe2fecfd2879f47c2,0
357f93b8803dbfed78773d9301be2568,1
fe8b7e545fe67cc23910e5e548afccf5,1
ba337dfa1f678a611f11701dfee5bc67,0
4441fe3147a03af3b5e64621dc1c9c6d,4
df333444aceae3a2016f65f685fa0ef4,4
23eab85f40b107adaec24c6643fc9133,1
5a53a9345bc672e20c223b5c3dabc516,0
24abfc0c5aa5cfc44e10bea242d4825f,1
af14eb26fdb9d4c659fc88e2e926fbc2,2
55023549bc39827c10d00dde54b72436,0
4a138556f3c7102f9ed0f5672d96783f,0
942feab499c0e02447568bffdd9c43f2,1
351c731f62afdf8f0bc8c6e02d7f4a56,0
525d24508fc48762ef471ca99dddd8cb,0
d400b304f63c43af7d7bbf50c8a3d3de,3
6e3c38457e190d8615fbb14ebe7d6d38,0
18938f3ce519e2d57618b0af2c0478f0,4
bf99989de4127118abb456dd9f942b6c,0
237f658294f919630b8e789b03d3794a,1
3f9567464c4cac68bdbacb2ca7449c05,0
36d74b5a3999435d59f33115ba865a47,1
fa5705670c3f3e059d3d87ea2da317d5,4
49858f25af622dfadb9adb47de391844,4
a9055e15f4cf4f9e09b8ded4147f3ae0,0
acb6fcc47824ae43f7951ee90923e3cc,4
2f708641f11978d573b1fbd2b54ff2aa,4
aee56b092dbcac58ea41157a28bdb2df,4
ef4710879142babcc2ca4ce817c501d1,4
335d34ce5fd40e3f4be076e4b28549de,0
6bd562c0e6823e22c8e3c81acb354a8e,3
7e10ffa195a6fac97205c37203089e03,1
632becdb05a77e9d95232eea08eb7351,0
6bb041a4879be0cb2c808a0eebd18583,0
9a8a73f1b57ff6313190aaa375ad1426,2
782177f02be2b8bb45f7a760f84ca50e,3
f28ff1eadc4afbe5e83553bd566d7e89,0
0003ae8541d0e925fcee242287e2ad27,0
f45d7a0960792e9342c9f5c905492694,2
b054d3213f8d80249e578be18331ea03,4
04733edd14dc794df2a7971f41632e5f,3
a2e716079ef6ec2a5c135d1dfd13a464,2
c057ddf4880eb2a4123ed845f4aec69f,4
8b08e1e864f510397f8463588378dab8,4
273bc60a403a370a37ee6549e5ea49bf,4
01c84a6a629eb289d349443df353cc8d,1
0347e858fb9e4ea6860c837f36a75695,0
dda3fb31d573f12922441fc8607b2143,0
be3133c7fcc05893d785548bacba4cd4,0
882f9a2b428cf60f5790917e2b2a516d,1
1799305cc35eed636359d9be67a9cadf,0
09eef8e30499eca5fd199180fae544a4,0
d151e64045952b724ff2cac96d51b6ad,2
136f56382f2566d12e46ae87afb6019b,0
ab07a35c05d327623a3786f5848c592b,0
d423cedcb1428a95815e2cf1a476474e,0
67e1c605ef90c90cc43fd88799da03aa,1
3694ac7f3daa8dd981ca2d4f946f9356,0
8a0ce63745cc17d5b9afcf4a7bc72bc5,0
acde309f96ddf5d747766caf0ff9b8c3,0
35b4d75ea96d55212ae6d7be2985221c,0
77ea3da3cf7e914072cfe799a497f80c,0
c38b1492f6701f83649f6b53060b9efa,1
4534599f328c1be7b4324749b13f70e5,2
a4f8509a3b49be181bd19fdd789f7f97,0
d6f87c1b4c68c84a36e55bbc5b15b099,0
fc74a9a5d4158b47799218581197e6f4,0
029f6bee38ea906e08c0a8affd71f7b6,4
84e6ac899b9d615486768719bf525a6d,4
14f0cc2e38d81a789a770ad99da99f80,4
637921465d6b785ace4313549aad3178,3
17bbec0c56537968cf08a660815f6991,0
be016a1bd8300ed8a2c7c5b8d856695c,4
5a0bb5475fe3157d5f3071bc9a6e12ce,0
1b5f6c1f69f0f4a6985aaa790e8aaa45,0
30d7785fbc675b52399c5d35502255d4,0
5675ad7ec43fc2e6445d494cf7c88984,0
0e11654fc30c01c5d06cae457d2afcfb,1
230e6648d603d02517d52be678a0a8d0,2
8cd23280b1f0734612fe56eeb6f2c7ee,2
fa546c7cac5fdceba03d52f8f69802a1,0
355da16d255e3dd3f931e867f2257cc7,0
2d15ef97ddb42fae15b038403b06ac50,1
15bab2d33b2f03c113b249b4a00a00bf,0
62ad000618da92e29e65999f7eb0b9af,2
780583bb05f2b1031fc1befe93757905,0
503cf02db6f1e88266eaf0245f451cd7,0
b0d864a99c586551373a8212ca5ed2be,0
